Geo Point;Geo Shape;ID_REF_ZDL;NOM_LONG;LABEL;IDREFLIGA;IDREFLIGC;RES_COM;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;EXPLOITANT;PRINCIPAL;IDF;X;Y
48.9386164837, 2.3561784586;"{""type"": ""Point"", ""coordinates"": [2.356178458600191, 48.938616483735494]}";44095;MARCHE DE SAINT-DENIS;March de Saint-Denis;A01191 / A01760;;T1 / T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;T5;0;0;RATP;0;1;652835.288;6871152.733
48.9191790277, 2.41383718232;"{""type"": ""Point"", ""coordinates"": [2.41383718232087, 48.919179027732525]}";44125;MAURICE LACHATRE;Maurice Lachtre;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;657043.091;6868958.404
48.8286719399, 2.30085182621;"{""type"": ""Point"", ""coordinates"": [2.300851826205764, 48.82867193994051]}";42387;PORTE DE BRANCION;Brancion;A01193;;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;648674.057;6858962.093
48.8839585726, 2.33192658953;"{""type"": ""Point"", ""coordinates"": [2.331926589533002, 48.883958572609835]}";42337;BLANCHE;Blanche;A01535;;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651007.277;6865089.719
48.8792141342, 2.30352872537;"{""type"": ""Point"", ""coordinates"": [2.303528725370108, 48.879214134245586]}";42771;COURCELLES;Courcelles;A01535;;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648920.138;6864580.164
48.8653353173, 2.41669727286;"{""type"": ""Point"", ""coordinates"": [2.41669727285771, 48.865335317260985]}";47890;GALLIENI (PARC DE BAGNOLET);Gallieni;A01536;;M3;Metro;0;0;0;1;0;0;0;0;0;0;M3;0;0;0;RATP;0;1;657208.46;6862969.669
48.8686959778, 2.34072072367;"{""type"": ""Point"", ""coordinates"": [2.340720723674097, 48.868695977842876]}";45101;BOURSE;Bourse;A01536;;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651638.004;6863387.203
48.8838092012, 2.30467444053;"{""type"": ""Point"", ""coordinates"": [2.304674440528396, 48.883809201233376]}";45508;WAGRAM;Wagram;A01536;;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649008.663;6865090.364
48.8857931052, 2.2925823141;"{""type"": ""Point"", ""coordinates"": [2.292582314102913, 48.885793105231]}";44511;PORTE DE CHAMPERRET;Porte de Champerret;A01536;;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648123.893;6865318.837
48.892082786, 2.28500950275;"{""type"": ""Point"", ""coordinates"": [2.285009502746195, 48.89208278597479]}";42195;ANATOLE FRANCE;Anatole France;A01536;;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647574.914;6866023.212
48.893941388, 2.34776550172;"{""type"": ""Point"", ""coordinates"": [2.347765501718976, 48.89394138802911]}";44833;SIMPLON;Simplon;A01537;;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652177.955;6866190.043
48.8724249127, 2.35604490769;"{""type"": ""Point"", ""coordinates"": [2.356044907694412, 48.87242491269044]}";42579;CHATEAU D'EAU;Chteau d'Eau;A01537;;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652765.479;6863792.557
48.8281884763, 2.32716464961;"{""type"": ""Point"", ""coordinates"": [2.327164649607824, 48.82818847631351]}";42175;ALESIA;Alsia;A01537;;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650605.231;6858891.556
48.8954546731, 2.42532689153;"{""type"": ""Point"", ""coordinates"": [2.425326891530144, 48.895454673059255]}";42344;BOBIGNY-PANTIN (RAYMOND QUENEAU);Bobigny-Pantin - Raymond Queneau;A01538;;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;657865.899;6866314.133
48.8871348691, 2.38696001714;"{""type"": ""Point"", ""coordinates"": [2.386960017135177, 48.887134869076554]}";44227;OURCQ;Ourcq;A01538;;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655045.774;6865410.167
48.885216183, 2.37966308156;"{""type"": ""Point"", ""coordinates"": [2.3796630815606, 48.88521618301505]}";45581;LAUMIERE;Laumire;A01538;;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654509.025;6865200.998
48.8598736217, 2.37191397876;"{""type"": ""Point"", ""coordinates"": [2.371913978759671, 48.8598736216656]}";44641;RICHARD LENOIR;Richard Lenoir;A01538;;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653918.359;6862387.573
48.8534369623, 2.36873657263;"{""type"": ""Point"", ""coordinates"": [2.368736572626169, 48.853436962301636]}";42288;BASTILLE;Bastille;A01534 / A01538 / A01541;;M1 / M5 / M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653679.521;6861673.73
48.8625955368, 2.33668417;"{""type"": ""Point"", ""coordinates"": [2.336684170000452, 48.862595536772766]}";44236;PALAIS ROYAL-MUSEE DU LOUVRE;Palais Royal-Muse du Louvre;A01534 / A01540;;M1 / M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651336.208;6862711.363
48.3785349151, 2.79888307957;"{""type"": ""Point"", ""coordinates"": [2.798883079573727, 48.37853491506782]}";47130;MORET-VENEUX-LES-SABLONS;MORET-VENEUX-LES-SABLONS;A01845;;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;685107.948;6808711.601
48.6894902048, 2.3830198083;"{""type"": ""Point"", ""coordinates"": [2.383019808299275, 48.68949020483232]}";45739;JUVISY;JUVISY;A01840 / A01842;C01728;RER C / RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;654585.137;6843437.311
49.1354741446, 3.07562656432;"{""type"": ""Point"", ""coordinates"": [3.075626564318928, 49.13547414464918]}";411375;MAREUIL-SUR-OURCQ;MAREUIL-SUR-OURCQ;A01844;;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;705519.3;6892856.368
49.008978461, 2.54483189792;"{""type"": ""Point"", ""coordinates"": [2.54483189791712, 49.008978460950175]}";44951;PARC PR;Parc PR;A01516;;CDGVAL;Navette;0;0;0;0;0;1;1;0;0;0;0;0;0;0;AEROSAT;0;1;666700.474;6878881.173
48.9317348255, 2.3782254904;"{""type"": ""Point"", ""coordinates"": [2.378225490397901, 48.93173482548615]}";42763;COSMONAUTES;Cosmonautes;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;654444.337;6870374.552
48.8259205463, 2.31338008758;"{""type"": ""Point"", ""coordinates"": [2.313380087578536, 48.825920546251226]}";42847;DIDOT;Didot;A01193;;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;649591.099;6858648.101
48.9127049753, 2.43542099299;"{""type"": ""Point"", ""coordinates"": [2.435420992985438, 48.912704975295874]}";47347;ESCADRILLE NORMANDIE-NIEMEN;Escadrille Normandie-Nimen;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;658619.685;6868226.975
48.9140932644, 2.43127800347;"{""type"": ""Point"", ""coordinates"": [2.431278003470784, 48.91409326441147]}";47349;GASTON ROULAUD;Gaston Roulaud;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;658317.145;6868383.529
48.8580460554, 2.27415462837;"{""type"": ""Point"", ""coordinates"": [2.27415462837367, 48.85804605537621]}";43567;LA MUETTE;La Muette;A01542;;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;646744.237;6862245.856
48.8630737822, 2.2871668755;"{""type"": ""Point"", ""coordinates"": [2.287166875502503, 48.86307378222526]}";44962;TROCADERO;Trocadro;A01539 / A01542;;M6 / M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647703.975;6862796.196
48.864766845, 2.3009910035;"{""type"": ""Point"", ""coordinates"": [2.300991003495585, 48.86476684497177]}";42182;ALMA-MARCEAU;Alma-Marceau;A01542;;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648719.803;6862975.383
48.8724223837, 2.31003834462;"{""type"": ""Point"", ""coordinates"": [2.310038344619937, 48.87242238365101]}";44884;SAINT-PHILIPPE-DU-ROULE;Saint-Philippe du Roule;A01542;;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649390.948;6863820.78
48.8692940077, 2.35428087908;"{""type"": ""Point"", ""coordinates"": [2.354280879075376, 48.86929400766136]}";44909;STRASBOURG-SAINT-DENIS;Strasbourg-Saint-Denis;A01537 / A01541 / A01542;;M4 / M8 / M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652633.242;6863445.48
48.8574537227, 2.38071878586;"{""type"": ""Point"", ""coordinates"": [2.38071878585627, 48.85745372268132]}";45065;VOLTAIRE (LEON BLUM);Voltaire;A01542;;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654562.23;6862113.397
48.8407450152, 2.2285369815;"{""type"": ""Point"", ""coordinates"": [2.228536981504942, 48.840745015226894]}";42381;BOULOGNE-PONT DE SAINT CLOUD;Boulogne-Pont de Saint-Cloud;A01543;;M10;Metro;0;0;0;1;0;0;0;0;0;0;M10;0;0;0;RATP;0;1;643378.547;6860353.904
48.8479430972, 2.26413042674;"{""type"": ""Point"", ""coordinates"": [2.264130426738311, 48.84794309720084]}";44138;MICHEL-ANGE-AUTEUIL;Michel-Ange-Auteuil;A01542 / A01543;;M9 / M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;645998.306;6861129.317
48.8452047027, 2.26644154037;"{""type"": ""Point"", ""coordinates"": [2.266441540369508, 48.84520470267351]}";42543;CHARDON-LAGACHE;Chardon-Lagache;A01543;;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;646165.073;6860823.259
48.8612049903, 2.35349574013;"{""type"": ""Point"", ""coordinates"": [2.353495740128163, 48.861204990323024]}";44593;RAMBUTEAU;Rambuteau;A01544;;M11;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652568.285;6862546.516
48.8395165854, 2.30110751488;"{""type"": ""Point"", ""coordinates"": [2.301107514879988, 48.83951658539453]}";44995;VAUGIRARD (ADOLPHE CHERIOU);Vaugirard;A01545;;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648703.499;6860167.725
48.8444701413, 2.31785278304;"{""type"": ""Point"", ""coordinates"": [2.317852783041332, 48.84447014129586]}";42981;FALGUIERE;Falguire;A01545;;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649937.277;6860707.76
48.8914809106, 2.34972889726;"{""type"": ""Point"", ""coordinates"": [2.349728897262871, 48.891480910596364]}";44075;MARCADET-POISSONNIERS;Marcadet-Poissonniers;A01537 / A01545;;M4 / M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652319.656;6865915.263
48.8904854556, 2.35999576638;"{""type"": ""Point"", ""coordinates"": [2.359995766383568, 48.89048545564586]}";44113;MARX DORMOY;Marx Dormoy;A01545;;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653071.548;6865798.423
48.9163823099, 2.2946851117;"{""type"": ""Point"", ""coordinates"": [2.294685111702555, 48.9163823099221]}";43042;GABRIEL PERI-ASNIERES-GENNEVILLIERS;Gabriel Pri;A01546;;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648308.473;6868718.827
48.8318256496, 2.31412232347;"{""type"": ""Point"", ""coordinates"": [2.314122323470855, 48.8318256495863]}";45322;PLAISANCE;Plaisance;A01546;;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649651.293;6859304.204
48.8339363926, 2.31807828413;"{""type"": ""Point"", ""coordinates"": [2.318078284129665, 48.833936392643025]}";44316;PERNETY;Pernty;A01546;;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649943.711;6859536.379
48.8386316471, 2.32249174845;"{""type"": ""Point"", ""coordinates"": [2.322491748450549, 48.83863164713646]}";43046;GAITE;Gat;A01546;;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650272.151;6860055.651
49.0379489417, 3.40959736125;"{""type"": ""Point"", ""coordinates"": [3.409597361250414, 49.03794894167489]}";411378;CHATEAU-THIERRY;CHATEAU THIERRY;A01844;;LIGNE P;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;SNCF;0;0;729948.947;6882084.745
48.7687151253, 2.46456499321;"{""type"": ""Point"", ""coordinates"": [2.464564993211323, 48.768715125271434]}";44453;CRETEIL-POINTE DU LAC;Crteil-Pointe du Lac;A01541;;M8;Metro;0;0;0;1;0;0;0;0;0;0;M8;0;0;0;RATP;0;1;660647.169;6852201.736
48.9346085674, 2.32149519802;"{""type"": ""Point"", ""coordinates"": [2.321495198015903, 48.93460856735384]}";42594;CHEMIN DES RENIERS;Chemin des Reniers;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;650290.713;6870728.331
48.933932029, 2.31313264021;"{""type"": ""Point"", ""coordinates"": [2.313132640207567, 48.9339320290333]}";44252;PARC DES CHANTERAINES;Parc des Chanteraines;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649677.408;6870658.398
48.9499849443, 2.34244392833;"{""type"": ""Point"", ""coordinates"": [2.342443928329125, 48.949984944326324]}";50572;CESAR;Csar;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;651839.682;6872425.198
48.9516614912, 2.32063482401;"{""type"": ""Point"", ""coordinates"": [2.32063482401109, 48.95166149123319]}";50566;LES BEATUS;Les Batus;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;650243.996;6872625.153
48.9567172963, 2.31066898941;"{""type"": ""Point"", ""coordinates"": [2.310668989405387, 48.95671729627629]}";50564;LACEPEDE;Lacpde;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649519.035;6873193.688
48.9553862373, 2.29558963974;"{""type"": ""Point"", ""coordinates"": [2.29558963973928, 48.955386237329115]}";50483;EPINAY-ORGEMONT;Epinay-Orgemont;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;T8;0;0;RATP;1;1;648413.455;6873055.419
48.9399652782, 2.34532312807;"{""type"": ""Point"", ""coordinates"": [2.345323128074957, 48.93996527815587]}";46334;PAUL ELUARD;Paul Eluard;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652041.316;6871309.257
48.8041751272, 2.28896779491;"{""type"": ""Point"", ""coordinates"": [2.288967794913691, 48.80417512716108]}";59221;CENTRE DE CHATILLON;Centre de Chtillon;A02149;;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;647777.121;6856246.168
48.7834061079, 2.23080004236;"{""type"": ""Point"", ""coordinates"": [2.230800042362111, 48.783406107937004]}";59147;GEORGES MILLANDY;Georges Millandy;A02149;;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;643482.534;6853977.039
48.7813573567, 2.20919149388;"{""type"": ""Point"", ""coordinates"": [2.209191493875295, 48.781357356656784]}";44285;INNOVEL PARC NORD;Inovel Parc Nord;A02149;;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;641892.603;6853764.938
48.9333553826, 2.29460298932;"{""type"": ""Point"", ""coordinates"": [2.294602989321069, 48.93335538256474]}";50664;LE VILLAGE;Le Village;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;648319.316;6870606.244
48.9027680259, 2.23954203601;"{""type"": ""Point"", ""coordinates"": [2.239542036007421, 48.90276802586307]}";43729;LES FAUVELLES;Les Fauvelles;A01192;;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;644252.656;6867242.493
48.9076645839, 2.23830930263;"{""type"": ""Point"", ""coordinates"": [2.23830930262733, 48.90766458387903]}";47411;CHARLEBOURG;Charlebourg;A01192;;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;644167.543;6867787.836
48.9175149075, 2.22481218868;"{""type"": ""Point"", ""coordinates"": [2.224812188683079, 48.91751490746539]}";44678;PARC PIERRE LAGRAVERE;Parc Pierre Lagravre;A01192;;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;643188.979;6868892.774
48.8398432321, 2.40886752196;"{""type"": ""Point"", ""coordinates"": [2.408867521964998, 48.839843232127016]}";45214;MONTEMPOIVRE;Montempoivre;A01193;;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;656612.854;6860139.438
48.8255705549, 2.38116650161;"{""type"": ""Point"", ""coordinates"": [2.381166501612181, 48.82557055494777]}";45305;AVENUE DE FRANCE;Avenue de France;A01193;;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654567.295;6858568.047
48.8243283108, 2.37758367215;"{""type"": ""Point"", ""coordinates"": [2.377583672153798, 48.82432831082154]}";58493;MARYSE BASTIE;Maryse Basti;A01193;;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654303.172;6858431.992
48.7873902392, 2.04462198988;"{""type"": ""Point"", ""coordinates"": [2.04462198987871, 48.7873902392018]}";43249;SAINT-QUENTIN-EN-YVELINES;SAINT-QUENTIN-EN-YVELINES;A01847 / A01855 / A01840;;LIGNE N / LIGNE U / RER C;Train / RER;1;1;1;0;0;0;0;RER_C;0;RER_C;0;0;0;0;SNCF;1;1;629808.943;6854569.377
48.7987076352, 2.07184700048;"{""type"": ""Point"", ""coordinates"": [2.071847000484296, 48.79870763524606]}";46990;SAINT-CYR;SAINT-CYR;A01847 / A01855 / A01840;;LIGNE N / LIGNE U / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;631823.846;6855803.801
48.9207859691, 2.4105986151;"{""type"": ""Point"", ""coordinates"": [2.410598615104874, 48.920785969056176]}";42151;LA COURNEUVE 8 MAI 1945;La Courneuve 8 mai 1945;A01540 / A01191;;M7 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M7;0;0;0;RATP;0;1;656807.091;6869138.86
48.9243751434, 2.40207341436;"{""type"": ""Point"", ""coordinates"": [2.402073414361554, 48.924375143437096]}";46119;STADE GEO ANDRE;Stade Go Andr;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;656185.376;6869542.668
48.9373047357, 2.36007214184;"{""type"": ""Point"", ""coordinates"": [2.360072141841641, 48.93730473574542]}";44859;BASILIQUE DE SAINT-DENIS;Basilique de Saint-Denis;A01546 / A01191;;M13 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653119.341;6871004.548
48.8966044374, 2.46111931078;"{""type"": ""Point"", ""coordinates"": [2.461119310778047, 48.89660443742263]}";44201;NOISY-LE-SEC;NOISY-LE-SEC;A01843 / A01191;;RER E / T1;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T1;0;0;RATP/SNCF;0;1;660490.972;6866423.479
48.8971133108, 2.37375338876;"{""type"": ""Point"", ""coordinates"": [2.373753388759576, 48.89711331083195]}";58498;ROSA PARKS;ROSA PARKS;A01843 / A01757;;RER E / T3B;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;SNCF / RATP;1;1;654086.152;6866527.32
48.8482371104, 2.39582358883;"{""type"": ""Point"", ""coordinates"": [2.395823588826127, 48.84823711041019]}";44191;NATION;NATION;A01856 / A01534 / A01535 / A01539 / A01542;;RER A / M1 / M2 / M6 / M9;RER / Metro;1;0;1;1;0;0;0;0;0;0;M2/M6;0;0;0;RATP;0;1;655662.633;6861080.004
48.8423600825, 2.36558170411;"{""type"": ""Point"", ""coordinates"": [2.365581704110134, 48.842360082474144]}";43072;AUSTERLITZ;GARE D'AUSTERLITZ;A01840 / A01538 / A01543;;RER C / M5 / M10;RER / Metro;1;0;1;1;0;0;0;0;0;0;M10;0;0;0;RATP/SNCF;1;1;653438.134;6860443.941
48.8411869211, 2.32050922753;"{""type"": ""Point"", ""coordinates"": [2.32050922752816, 48.84118692114318]}";43238;MONTPARNASSE;MONTPARNASSE;A01847 / A01537 / A01539 / A01545 / A01546;;LIGNE N / M4 / M6 / M12 / M13;Train / Metro;1;1;0;1;0;0;0;TRAIN_N;TRAIN_N;0;0;0;0;0;RATP/SNCF;1;1;650129.086;6860341.02
48.8342929805, 2.33285230996;"{""type"": ""Point"", ""coordinates"": [2.332852309960891, 48.8342929804732]}";42835;DENFERT-ROCHEREAU;DENFERT-ROCHEREAU;A01857 / A01537 / A01539;;RER B / M4 / M6;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651028.503;6859566.764
48.8629018442, 2.31390890638;"{""type"": ""Point"", ""coordinates"": [2.313908906380806, 48.86290184423484]}";43407;INVALIDES;INVALIDES;A01840 / A01541 / A01546;;RER C / M8 / M13;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;649665.651;6862759.699
48.8326011924, 2.28825267741;"{""type"": ""Point"", ""coordinates"": [2.288252677414912, 48.83260119243558]}";49515;PORTE DE VERSAILLES;Porte de Versailles;A01545 / A01193;;M12 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;T2;0;0;RATP;0;1;647753.089;6859407.241
48.8202676123, 2.33897517958;"{""type"": ""Point"", ""coordinates"": [2.338975179578196, 48.820267612272524]}";45339;CITE UNIVERSITAIRE;CIT UNIVERSITAIRE;A01857 / A01193;;RER B / T3A;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;651464.882;6858003.528
48.8190515147, 2.36012974202;"{""type"": ""Point"", ""coordinates"": [2.360129742015262, 48.81905151465142]}";44506;PORTE D'ITALIE;Porte d'Italie;A01540 / A01193;;M7 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653017.006;6857855.518
48.8107464877, 2.30167855683;"{""type"": ""Point"", ""coordinates"": [2.301678556832043, 48.81074648768822]}";42588;CHATILLON-MONTROUGE;Chtillon-Montrouge;A01546 / A02149;;M13 / T6;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M13;T6;0;0;RATP;1;1;648717.12;6856968.479
48.8741440839, 2.58333115532;"{""type"": ""Point"", ""coordinates"": [2.583331155321318, 48.8741440839044]}";46536;CHELLES-GOURNAY;CHELLES GOURNAY;A01844 / A01843;;LIGNE P / RER E;Train / RER;1;1;1;0;0;0;0;RER_E;0;RER_E;0;0;0;0;SNCF;1;1;669437.883;6863871.754
48.8742384766, 2.29449059147;"{""type"": ""Point"", ""coordinates"": [2.294490591468689, 48.874238476648046]}";58759;CHARLES DE GAULLE ETOILE;CHARLES DE GAULLE TOILE;A01856 / A01534 / A01535 / A01539;C01742 / C01371 / C01372 / C01376;RER A / M1 / M2 / M6;RER / Metro;1;0;1;1;0;0;0;0;0;0;M6;0;0;0;RATP;0;1;648252.347;6864032.793
48.9918983724, 2.07362062047;"{""type"": ""Point"", ""coordinates"": [2.073620620466596, 48.99189837244827]}";43114;CONFLANS-FIN-D'OISE;CONFLANS FIN D'OISE;A01852 / A02176 / A01856;;LIGNE J / LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;632206.145;6877283.404
48.9850047013, 2.25747415588;"{""type"": ""Point"", ""coordinates"": [2.257474155884095, 48.98500470125069]}";43105;CERNAY;CERNAY;A01849 / A01840;;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;645653.172;6876374.617
49.0191367416, 2.15466347741;"{""type"": ""Point"", ""coordinates"": [2.154663477409182, 49.01913674158275]}";43180;PIERRELAYE;PIERRELAYE;A01849 / A01840;;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;638169.175;6880245.882
49.0364639798, 2.07953494138;"{""type"": ""Point"", ""coordinates"": [2.079534941380853, 49.03646397983671]}";44559;CERGY-PREFECTURE;CERGY PREFECTURE;A02176 / A01856;;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;632696.717;6882234.202
48.9768685885, 2.39076393271;"{""type"": ""Point"", ""coordinates"": [2.390763932713399, 48.97686858845462]}";43251;GARGES-SARCELLES;GARGES SARCELLES;A01842 / A01760;;RER D / T5;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T5;0;0;SNCF;0;1;655401.699;6875386.341
49.0046874618, 2.57058948552;"{""type"": ""Point"", ""coordinates"": [2.57058948552452, 49.00468746180567]}";43065;AEROPORT CHARLES DE GAULLE 2-TGV;AROPORT CHARLES DE GAULLE 2 TGV;A01857 / A01516;;RER B / CDGVAL;RER / Navette;1;0;1;0;0;1;1;RER_B;0;RER_B;0;0;CDGVAL;CDGVAL;SNCF;1;1;668582.252;6878393.421
48.5272433215, 2.65499028214;"{""type"": ""Point"", ""coordinates"": [2.654990282141887, 48.52724332146015]}";47909;MELUN;MELUN;A01845 / A01842;C01728;LIGNE R  / RER D;Train / RER;1;1;1;0;0;0;0;TRAIN_R / RER_D;TRAIN_R;RER_D;0;0;0;0;SNCF;1;1;674525.434;6825278.342
48.8455790671, 2.42801039629;"{""type"": ""Point"", ""coordinates"": [2.428010396293927, 48.84557906713666]}";42318;BERAULT;Brault;A01534;;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;658022.472;6860766.861
48.8552362528, 2.36095648866;"{""type"": ""Point"", ""coordinates"": [2.360956488661, 48.855236252795095]}";44881;SAINT-PAUL (LE MARAIS);Saint-Paul;A01534;;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653110.27;6861878.387
48.8643437787, 2.33012987711;"{""type"": ""Point"", ""coordinates"": [2.330129877112861, 48.86434377873391]}";45664;TUILERIES;Tuileries;A01534;;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650857.016;6862909.812
48.8677997345, 2.31388193768;"{""type"": ""Point"", ""coordinates"": [2.31388193768216, 48.8677997344554]}";42531;CHAMPS-ELYSEES-CLEMENCEAU;Champs-Elyses-Clmenceau;A01534 / A01546;;M1 / M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649668.404;6863304.321
